review,rating
"""I had my thyroid removed 3 years ago. I have been on various T4 supplements since: Synthroid, levothyroxine, Tirosint and continued to complain of fatigue, fogginess, wt gain, achiness, shortness of breath at exercise. FINALLY switched doctors as my Indian doctor would not try Armour. The new nurse practitioner looked at my labs: high T4, nonexistent T3. She switched me back to Synthroid and decreased the dosage, then added, for the FIRST time, Cytomel (T3). Within 3 days I have noticed a HUGE difference. So happy and still know the time test. BUT, fog is lifting, energy level increasing, sleeping well, HAPPY. I am hoping this continues. Noticed a slight headache at first but not bad. Will continue to cautiously be excited that we are ON to something.""",1
"""This is my third round of orthovisc. My great fear was the pain during the injections as well as after. I got the first round last Monday. The first knee was killer!  For the other knee she used lidocaine type medicine and then the orthovisc. Easy peazy!!!!!  I am eager to get back on my bike and ride until winter gives me no choice but to stay indoors. I am grateful for orthovisc. I&#039;ve had 3 years of success - although I do NOT recommend waiting a year between treatments. It was a bad decision for me.""",1
"""I have been taking this for 2 months and have not lost any weight. Haven&#039;t had any side effects but it&#039;s not helping with weight loss. Anyone else have this experience. Started out on 0.6mg and moved up to 1.2mg three weeks ago and still nothing. Only problem I have is extremely bad constipation""",0
"""I have been on Yaz for 2 months now to fix my newly discovered hormonal imbalance. I felt the effects of the pill after a week. I am far more emotional and am seriously depressed. Major mood swings. On a happier note my periods are regular and last 4 days with little cramping and little to no bloating. Above all I do not feel myself. Once my 3 month trial is done I&#039;m definitely going to explore my options and steer away from birth control. I do not feel myself anymore.""",0
"""I should be in a medical Journal compared to some of the other triglyceride levels I read on here...I had a staggering 8000 triglyceride level and my pancreas was inflamed and and my A1C was 12...I spent 11 days in the hospital and a month later my triglycerides are at 80 my estimated A1C level is 5.6 ...I have been off insulin for 4 weeks and I did that 2 weeks after I got out of the hospital. Gemfibrozil did the job but like the insulin im taking my self off Gemfibrozil because there are way to many side effects and I&#039;m experiencing dizziness pretty much all day. A proper diet and excercise has helped me conquer these medical conditions. Hopefully everyone on here can do the same.""",1
"""I&#039;m taking this for strep throat 10 days 3x a dayat first it worked fine felt like it was helping now I&#039;m almost done and these last few days have been awful I have bad heartburn it hurts from my stomach to my throat it burns my stomach hurts to move feels like bad gas and I&#039;m throat hurts to swallow anything it&#039;s hard to drink""",0
"""Best antibiotic I&#039;ve used. I&#039;ve never had a problem. And it always get rid of the problem.""",1
"""I am 29 years old with no children, I have not been on any type of birth control for the past 3 years. My boyfriend wanted me to get on some sort of birth control.  I choose the ParaGard for that fact that it has no hormones and it last for 10 years. I just had it put in 3 days ago. It was hands down the worse pain I have ever felt in my life.  She had to clamp my uterus with a pair of forceps to keep it from moving away from her. The procedure took about 5- 10 minutes total.  After it was finished I sat up and immediately felt dizzy and lightheaded. I had to lay down for 10 minutes.  I then drove home and played in agony for about 3 hours.  After that it was bearable pain and cramping.""",0
"""Took Bactrim for 3 days. Cleared up the urinary tract infection but became very nauseous, weak, chills, sweats, no appetite and shaky. Still weak and somewhat nauseous after 3 days of not taking it. """,0
"""This medicine works perfect.""",1
"""Been dealing with restless leg syndrome.for about 2 years. It kept me from falling asleep. First they gave me flexiril. And it did nothing. Than a miracle came about and I was prescribed reprinol and my legs haven&#039;t twitched since . Amazing drug I must say. My sleep has improved greatly""",1
"""I have suffered from menstrual migraines for many years. Was taking too much Imitrex (10x per month) so asked the doctor about a preventive, everyday. He prescribed 25mg of Elavil at bedtime. Makes me very drowsy but this month had only 3 migraines instead of the usual 10. So I&#039;m crossing my fingers.""",1
"""Was diagnosed with plasmacytoma in the left mandible and went through radiation therapy 5 days a week for 5 weeks.  The radiation did a lot of damage to the inside of my mouth and tongue. I now have an exposed bone in my gum by the molars. I was healing nicely then out of the blue I started having severe pain in my jaw.  It only lasted less than 10 minutes x 10 per day, but it would come on suddenly and was severe. My oncologist said it was probably nerve regeneration causing the nerves to spasm. He prescribed amitriptyline 10mg and said to increase every 3-4 days until I start feeling relief. I am on 30 mg now and no pain at all and yes I have been sleeping great. My mouth was already dry from the radiation so no problem.""",1
