uniqueID,drugName,condition,review,rating,date,usefulCount
198664,Depo-Provera,Abnormal Uterine Bleeding,"""OK SO IF YOU DON&#039;T LISTEN TO THESE HORRIBLE REVIEWS AND YOU GET THE SHOT ANYWAY, YOU&#039;RE A NEW KIND OF SILLY. I got my first depo shot in April 2016. I started to notice a slight loss of sex drive after a few weeks. I then started bleeding moderately about 4 weeks in &amp; I never stopped bleeding (I&#039;d go for a maximum of 2 days without bleeding). Some days were light and only required a panty liner, some were heavy and required a super-plus tampon change every hour. I went back for a second shot in July 2016 because my Dr. said it was just my body getting used to the shot. Guess what? That was rubbish. I now go a max of one week between bleeding and it&#039;s been almost 9 months since my last shot HAHA I want to sue the creators of this drug""",negative,30-Mar-17,3
138738,Phentermine,Obesity,"""The first week I took Adipex I lost 10 pounds, it helped that I ran every morning but I was always edgy. I would work work work and had no desire to eat. Best diet pill so far. I&#039;ve read that it&#039;s habit forming so I plan on taking it 3 weeks on and 2 weeks off and I must say that I agree with the person who said when you are off the medication it makes you want to eat eat eat. The best thing to do is probably prepare for your withdrawal by equipping yourself with only low fat foods every where in your house so that you are not gaining every thing back. By the way.. WATER/hydration is a must!""",positive,2-Jun-11,44
157271,Ceftin,Bronchitis,"""After taking Ceftin (Cefuroxime) for 3 days, my throat swelled and my chest became more constricted. It felt as though I could not swallow well. I was dizzy, and anxious. I consulted the pharmacist who told me to take a Benadryl and if I didn&#039;t improve quickly, to get myself to the hospital. Within 5 minutes of taking the Benadryl I could feel my throat relaxing. After relating this situation to my daughter, she told me she had a similar experience with this drug when it was prescribed for her a year ago. """,negative,25-Oct-09,39
119201,Tambocor,Atrial Flutte,"""Several times my heart went into palpitations due to over-exercise or stress; within 4 hours my heart returned to normal.""",positive,25-Nov-12,26
34777,Minocycline,Acne,"""I suffered from acne since a teen and nothing ever worked. At 22 I wanted to give up. I tried minocycline before and it didnt work. The dermatologist gave it to me while I wanted the month before I went on Accutane. It ended up working this time. I still get two to three small pimples a month and I still have a ton of scarring on my cheeks, but I don&#039;t even care. My face is smooth and feels amazing. I started taking 100mg twice a day but I am trying 100mg once a day to try and ween my body off so hopefully I can stop and the acne wont come back. It has been about 4 months since I started taking it. It does take time, but once it started working about the 6 week in, my face was clear.""",positive,21-Oct-14,6
90428,Docosanol,Herpes Simplex,"""This stuff is the bomb.   As soon as I get any feeling like a cold sore I apply it and boom it goes away!  I have prescription pills to get rid of it but don&#039;t see the point taking meds when this does the trick!""",positive,12-Jan-17,4
138206,Ortho Evra,Birth Control,"""As with almost every form of birth control, there are side effects with the patch. However, in my case I really feel that the side effects I&#039;ve had are totally tolerable. I&#039;ve been using Ortho Evra for about 3 years and have had some occasional breast tenderness and really occasional spotting. I do notice that I break out in week 3 and am pretty moody in week 4. It&#039;s really convenient for those of us who aren&#039;t &quot;religious&quot; with pills. Thus far I am a happy camper.""",positive,12-May-10,8
50523,Gabapentin,Pain,"""I was given this medicine in hospital to help with pain/nerve damage after a ruptured disc. BEWARE it made me suicidal! I am a normal, healthy person but after a week or so on this, I started sobbing almost all the time and was in total despair. Fortunately, my husband worked out what the stimulus was and I was told to stop taking the medicine immediately. This was recommended as the withdrawal effects would be better than carrying on with it and weaning off. It took a couple of weeks but I could only have close friends around who understood that at any moment, a wave of crying would over take me but wouldn&#039;t last.""",negative,22-Jan-12,130
17430,Ethinyl estradiol / etonogestrel,Birth Control,"""I was put on Nuvaring after trying several different pills that didn&#039;t work for me (weight gain, irritability, headaches) and the Nuvaring has been amazing! I did gain about 5-10 pounds and my boobs got bigger, but it was worth it because I didn&#039;t have many other side effects. The first month I cramped a bit, but it gets better! To insert the ring, I take out the cotton from a tampon and put the Nuvaring in the tampon applicator and insert it that way and it&#039;s so much easier than trying to manipulate the ring with your hands. I recommend the Nuvaring to all of my friends that are miserable on the pill""",positive,21-Mar-17,7
223741,Omalizumab,"Asthma, Maintenance","""Prescribed for atopy. No side-effect, but no efficacy after 6 months. My maintenance medications had to stay at the same dosage, so I stopped.""",negative,28-Feb-09,26
226225,Etonogestrel,Birth Control,"""I have Nexplanon for about 4 months now. The insertion was not painful but it did gave a brusing that lasted almost 3 weeks. I had my first period that lasted a week as well and then came back after a week it was gone but it was a minimal spotting, it lasted for another week. After that I havent had my period ever since. Also it give me break outs which i dont like but i can live with it. It is not so bad. So if you ask me so far so good with the nexplanon.""",positive,14-Sep-15,1
78971,Previfem,Birth Control,"""This has been the first birth control method that I haven&#039;t had a poor reaction to.  My moods have been regular and I&#039;ve experience no abnormal bleeding.  My breast have gotten a bit larger which is nice, but they are somewhat sore. Also, I&#039;ve gotten a few stray pimples but nothing too concerning.  Overall this has been a great option for me and I would recommend it to anyone seeking a new form of birth control.""",positive,15-Feb-16,1
190274,Ortho Tri-Cyclen Lo,Birth Control,"""Recently got back on birth control after many years of not being on it. This pill is okay. It&#039;s a contraceptive and does its job, but it wasn&#039;t the pill for me. Easy to take by mouth, no big deal. But, the side effects for me were: I would headaches after taking the pill and sometimes randomly during the day. Also, the third week i started the new color, my emotions were off the wall. I wasn&#039;t eating properly and was over thinking EVERYTHING. I asked to switch &amp; now will be trying the generic version. Just because this pill wasn&#039;t for me, doesn&#039;t mean it is for someone else.""",positive,20-Aug-14,15
75112,Duavee,Hot Flashes,"""I was having hot flashes at least twice per hour and afer two weeks they were gone. I rarely get one now. I also wasn&#039;t sleeping at all, now I sleep like a rock through the night, I was also extremely moody, crying at the drop of a hat, that has decreased by at least 50% now. I&#039;ve been on Duavee now for about three months. I feel so much better!""",positive,30-May-16,17
153487,Doxycycline,Lyme Disease,"""I&#039;ve taken Doxycycline continually since 2006, have tried to stop it or use substitute medication usually ending up with admission to hospital. Nasty disease, in my case diagnosed after 29 years. But I&#039;m still alive, not kicking so much maybe.
And friendly advice ....read the instructions first, must be taken after food and you simply cannot spend time out in the sun.""",positive,4-Jan-14,28
